106.01	5.1326e-17
106.06	5.1565e-17
106.11	5.1671e-17
106.16	5.2481e-17
106.21	5.1481e-17
106.26	5.4678e-17
106.31	5.1911e-17
106.36	5.3159e-17
106.41	5.1281e-17
106.46	5.2069e-17
106.51	5.4719e-17
106.56	5.2922e-17
106.61	5.2851e-17
106.66	5.3608e-17
106.71	5.4593e-17
106.76	5.4368e-17
106.81	5.3282e-17
106.86	5.3725e-17
106.91	5.3688e-17
106.96	5.4479e-17
107.01	5.3926e-17
107.06	5.4396e-17
107.11	5.3722e-17
107.16	5.3064e-17
107.21	5.3619e-17
107.26	5.3448e-17
107.31	5.3783e-17
107.36	5.2554e-17
107.41	5.3809e-17
107.46	5.3429e-17
107.51	5.4792e-17
107.56	5.1820e-17
107.61	5.3255e-17
107.66	5.2562e-17
107.71	5.2932e-17
107.76	5.3217e-17
107.81	5.2128e-17
107.86	5.3483e-17
107.91	5.3238e-17
107.96	5.2849e-17
108.01	5.3098e-17
108.06	5.3300e-17
108.11	5.1623e-17
108.16	5.3205e-17
108.21	5.2720e-17
108.26	5.2461e-17
108.31	5.2336e-17
108.36	5.2845e-17
108.41	5.2653e-17
108.46	5.3182e-17
108.51	5.3211e-17
108.56	5.1701e-17
108.61	5.1575e-17
108.66	5.3518e-17
108.71	5.1395e-17
108.76	5.1499e-17
108.81	5.1639e-17
108.86	5.2118e-17
108.91	5.1868e-17
108.96	5.2349e-17
109.01	5.1274e-17
109.06	5.1320e-17
109.11	5.1890e-17
109.16	5.1341e-17
109.21	5.1596e-17
109.26	5.1758e-17
109.31	5.1800e-17
109.36	5.1146e-17
109.41	5.1478e-17
109.46	5.0912e-17
109.51	5.2434e-17
109.56	5.0863e-17
109.61	5.0828e-17
109.66	5.1315e-17
109.71	4.9897e-17
109.76	5.0598e-17
109.81	5.1172e-17
109.86	5.0508e-17
109.91	5.1402e-17
109.96	5.0766e-17
110.01	5.0638e-17
110.06	5.0366e-17
110.11	5.0373e-17
110.16	5.0001e-17
110.21	4.9679e-17
110.26	5.0058e-17
110.31	4.9324e-17
110.36	4.8665e-17
110.41	4.9196e-17
110.46	4.8938e-17
110.51	5.0715e-17
110.56	5.0255e-17
110.61	4.9529e-17
110.66	5.0447e-17
110.71	4.9811e-17
110.76	5.0396e-17
110.81	4.8741e-17
110.86	5.0314e-17
